,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Identifier,Item_Fat_Content_LF,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Fat_Content_low fat,Item_Fat_Content_reg,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Outlet_Sales
10,-0.2266366907228383,-1.2817120542290228,-1.5376525397963436,0.13968067562544717,FDY07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1516.0266
11,1.355529017694133,-0.39817892917415004,0.05001586731728768,-0.09922886939036306,FDA03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2187.153
12,0.5526389567064162,0.6619286595031069,0.07205670579039619,0.13968067562544717,FDX32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1589.2646
13,1.142999295667973,-0.36332336947153154,-0.3435107079348197,-0.09922886939036306,FDS46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2145.2076
14,0.8478191261871948,0.04025746991650271,0.8929345864857305,-1.2937765944694142,FDF32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1977.4260000000002
15,-0.8878402703597817,0.060947861372883355,-1.3633553158229437,-0.09922886939036306,FDP49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1547.3192
16,-0.2266366907228383,-1.1146582594821357,-0.41323797317165567,1.3342284007044982,NCB42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1621.8888
17,-0.8878402703597817,0.06303534123575723,-1.3955693445763906,0.13968067562544717,FDP49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,718.3982
18,-0.037721382255140434,-0.6163443520786763,-0.4465118434710909,-1.5326861394852245,DRI11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2303.6679999999997
19,0.13938671943332653,0.7100976241515866,1.4420645848256128,0.7369545381649727,FDU02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2748.4224
20,1.4381794651487514,1.4038478813708781,1.7696361576079132,-1.2937765944694142,FDN22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3775.086
21,-0.037721382255140434,-0.5937576120208966,0.057009532959661074,-1.5326861394852245,FDW12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4064.0432
22,0.43456688891410483,-0.7823000797521382,0.8939944280317189,0.7369545381649727,NCB30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1587.2672
23,-0.037721382255140434,-0.16316181178176573,-0.5365436110312244,-1.5326861394852245,FDC37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,214.3876
24,0.25745878722563786,-0.7784453693459482,0.3868264235460765,-0.09922886939036306,FDR28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4078.025
25,0.0567362719787087,0.6594722875603831,-1.531760593937338,1.0953188556886881,NCD06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,838.908
26,-1.2078155740769456,0.014393766404479976,-1.5896620892187836,0.7369545381649727,FDV10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1065.28
27,-0.26205831106053173,-0.9055491740621123,-1.6411207787495397,-1.2937765944694142,DRJ59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,308.9312
28,-1.6139834872824963,1.8561936223807665,-1.5381615214506479,0.020225903117542052,FDE51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,178.4344
29,-0.037721382255140434,0.12183079591280634,-1.5681721106373592,-1.5326861394852245,FDC14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,125.8362
30,1.5326371193826,2.0288048184819023,-1.3724686645572937,0.020225903117542052,FDV38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,163.7868
31,1.3791434312525956,0.28910846784649497,-0.7177507441722386,1.3342284007044982,NCS17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2741.7644
32,1.4027578448110576,-1.2817120542290228,1.8629730845181498,1.3342284007044982,FDP33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3068.0064
33,1.2020353295641288,-1.2817120542290228,-0.7709038916154259,0.4980449931491625,FDO23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2174.5028
34,1.1193848821095105,0.6209336566281226,0.5455256147970574,-0.09922886939036306,DRH01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2085.2856
35,-0.6516961347751592,0.4535525775320229,0.09189410469676858,0.13968067562544717,NCX29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,3791.0652
36,-0.037721382255140434,-0.12517237957337815,-0.20837930011986053,-1.5326861394852245,FDV20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2797.6916
37,-0.9232618906974752,0.9167131996684716,-0.2974349826087647,1.3342284007044982,DRZ11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1609.9044
38,-0.037721382255140434,1.1108092791661641,-1.6754126123575839,-1.5326861394852245,FDX10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,388.1614
39,-0.037721382255140434,-0.7670869252927524,-0.8598758176295711,-1.5326861394852245,FDB34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2180.495
40,0.13938671943332653,0.7104743286124342,1.4436752862632851,-0.09922886939036306,FDU02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3435.528
41,-0.6989249618920835,-0.7605284897464764,-0.24165317041929577,-1.2937765944694142,FDK43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2150.534
42,0.1984227533294822,1.0079442221482704,0.8360929327502735,0.13968067562544717,FDA46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2527.3768
43,2.028539804110308,0.061217407951089924,1.9154916155948944,1.3342284007044982,FDC02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6768.5228
44,-0.14398624326822046,-0.4600931368733453,-0.23355778499355478,-1.2937765944694142,FDL50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,373.5138
45,-1.497092140168108,0.45759070398760826,0.5974932859821181,0.020225903117542052,FDM39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,358.2004
46,1.6152875668372184,-1.2817120542290228,0.19807476487100528,0.4980449931491625,NCP05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2428.8384
47,-0.6516961347751592,-0.7787739557586603,2.00077503531677,0.4980449931491625,FDV49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5815.0972
48,0.7297470583948831,1.0820719215104622,-1.2947297703694756,-0.09922886939036306,FDL12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2576.646
49,-0.037721382255140434,3.6815770811875264,0.8999701303654835,-1.5326861394852245,FDS02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,780.3176
50,-1.2680323286510242,0.035504199659084246,0.04632736102501825,-0.09922886939036306,NCL17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3134.5864
51,-0.6056480283361577,1.8238814396699439,0.008221386412565774,-1.2937765944694142,FDM40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,850.8924
52,-0.6764912690115447,-0.7240220884303817,-0.3858560487312257,-1.2937765944694142,FDR13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,810.9444
53,-0.440347133426922,-0.01770804559912668,0.8919166231771217,1.0953188556886881,FDA43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3121.2704
54,-0.14398624326822046,-0.7227961859285902,0.16857315733859846,1.0953188556886881,NCP18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4815.0656
55,-1.1464180988249435,-1.0863421873868062,1.7401345500755063,1.3342284007044982,FDK21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6258.52
56,-0.8417921639207803,-0.3458327699148112,-0.561213114250614,0.4980449931491625,NCX54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2117.244
57,-1.037791796456017,0.11670797282689649,-1.6582876346722515,0.13968067562544717,DRK35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,796.9626
58,0.5526389567064162,2.089686062282653,0.8618222775156514,-0.09922886939036306,FDY21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4910.275
59,-0.037721382255140434,-0.09465424602720737,0.6286474731895768,-1.5326861394852245,FDI26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,892.172
60,-0.6516961347751592,-1.2817120542290228,1.7058845947048416,1.3342284007044982,FDM20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3185.1872
61,-1.131068730011943,-0.5029783667079015,-0.8641989402882837,0.4980449931491625,FDV27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1062.6168
62,-0.037721382255140434,-1.0467561726886883,-1.654515371905223,-1.5326861394852245,FDF09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,484.7024
63,-0.037721382255140434,1.638913350016801,-1.4485968573074397,-1.5326861394852245,FDY40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,147.8076
64,-0.037721382255140434,-0.7761320883516984,1.8495784913624669,-1.5326861394852245,FDY45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2543.356
65,1.1666137092264348,2.5092016325142703,0.715499716111745,0.020225903117542052,FDC46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,184.4266
66,1.5562515329410627,-0.6387994476865085,0.5084794817305938,0.7369545381649727,FDH19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4865.6664
67,0.21022996010871348,0.25251626637590996,0.7251220465003996,0.4980449931491625,FDZ03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1118.5439999999999
68,1.142999295667973,-0.4713085871469851,0.3841140023250364,0.4980449931491625,DRH37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2302.3364
69,-0.971671438492323,1.5055325498081167,-0.7274568310356521,-0.09922886939036306,NCI17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2027.361
70,0.6707110244987274,0.7645890204785885,0.46986452546383684,-0.09922886939036306,FDJ58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3435.528
71,0.7297470583948831,1.0801048339368449,-1.3172795904968884,-1.2937765944694142,FDL12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,599.22
72,1.2964929837979775,-1.2817120542290228,0.3825033008873642,0.4980449931491625,FDH35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,4604.6728
73,-1.1582253056041747,-1.0616271370868584,0.7830235417818449,1.0953188556886881,FDG02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2285.0256
74,-1.1653096296717134,2.3399124279439247,1.8259688296890657,0.13968067562544717,NCZ18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5580.7356
75,-1.0318881930664014,-0.8113044770279652,-0.43468607351570054,-0.09922886939036306,FDC29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2290.3520000000003
76,0.02131465164101522,-0.6359115680132512,0.5047490972009444,0.13968067562544717,FDQ10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1207.0954
77,-0.037721382255140434,0.9283044993164815,-0.8218535994918776,-1.5326861394852245,FDN48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,643.1628
78,1.4736010854864445,0.9056867429401134,-0.5805415315026822,1.0953188556886881,FDL04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1587.933
79,-1.6187063699941888,-1.2817120542290228,1.3133759827613432,0.4980449931491625,FDV25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5305.0944
80,-1.180658998484714,-0.12827344785247016,-0.6303476413583864,-0.09922886939036306,FDD58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1697.79
81,-0.2266366907228383,-1.0079472372606617,0.6334795775025935,-0.09922886939036306,FDN04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1427.4752
82,0.9422767804210436,-0.40270367757049186,0.7562343554704786,1.3342284007044982,FDV45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4693.89
83,-0.037721382255140434,4.420505171689897,0.8634748571907032,-1.5326861394852245,NCL18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,583.2408
84,-0.037721382255140434,-0.6718402029436155,0.4891929427159048,-1.5326861394852245,FDR12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3091.9752
85,0.6470966109402653,1.1746960353321616,0.579817448405102,1.0953188556886881,FDG20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2479.4392
86,-1.5832847496564955,-0.7880181984965646,0.3219312626222582,0.7369545381649727,FDZ55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2716.4640000000004
87,-0.037721382255140434,-0.5226736124086788,0.24092908732171553,-1.5326861394852245,FDQ49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3285.723
88,-1.52424871576034,1.1108930582071626,-0.7306363556736173,-0.09922886939036306,FDN33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,661.8052
89,1.9104677363179967,-0.5116676971895613,-0.38212566420157656,0.13968067562544717,FDN27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1523.3504
90,1.886853322759534,-0.4961753375615313,-0.30332692846777026,0.020225903117542052,FDW20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,369.519
91,-0.9126354045961673,0.7641622351574641,-1.6282770454855402,0.13968067562544717,DRG27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,690.4346
92,1.6152875668372184,-0.6215426365462138,-1.3826837330750117,0.4980449931491625,DRI25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1381.535
93,1.6389019803956801,-0.24758889172736626,-1.338685812603554,0.7369545381649727,FDA44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,622.523
94,-0.6989249618920835,-0.8079415579489632,-0.42612358467303435,0.7369545381649727,NCR17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1274.3412
95,-0.037721382255140434,-1.0929207174653002,-0.3376606403131938,-1.5326861394852245,FDU04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,487.3656
